user,edit_count,new_count,tot_scoredif,scoredif_per_edit,first_edit,latest_edit,lifetime
MichelleR,7,4,11,1.57142857142857,"2015-04-01 18:16:00Z","2015-04-01 18:22:00Z",1.14155257095213e-05
Michellemroy,26,26,423,16.2692307692308,"2012-06-29 15:20:00Z","2012-06-29 15:20:00Z",0.0
Michiganpete,289,106,145,0.501730103806228,"2015-10-06 15:24:00Z","2015-10-08 15:58:00Z",0.00554414003041305
Michindio,1,1,3,3.0,"2009-09-27 16:43:00Z","2009-09-27 16:43:00Z",0.0
Michmt,1,1,2,2.0,"2021-02-15 12:21:00Z","2021-02-15 12:21:00Z",0.0
Mick0748,9,6,10,1.11111111111111,"2023-07-27 23:04:00Z","2023-07-27 23:28:00Z",4.56621002865164e-05
Mickdds,1,0,0,0.0,"2012-04-09 03:22:00Z","2012-04-09 03:22:00Z",0.0
MickeyD,1,0,0,0.0,"2012-12-29 01:47:00Z","2012-12-29 01:47:00Z",0.0
MickiPerry,406,406,1634,4.02463054187192,"2009-02-02 02:50:00Z","2009-02-02 02:51:09Z",2.18797526130938e-06
Mickiesue,7,3,5,0.714285714285714,"2012-05-07 23:51:00Z","2012-05-08 00:03:00Z",2.28310501432582e-05
Mickilea,3852,3844,15083,3.9156282450675,"2008-12-31 05:43:00Z","2009-01-16 15:27:00Z",0.0449467275495807
Micropedia,3,2,3,1.0,"2020-05-31 07:52:00Z","2020-05-31 07:55:00Z",5.70776221686847e-06
MidMdRoots,236,233,157,0.665254237288136,"2008-05-21 03:20:00Z","2025-04-01 01:25:00Z",16.8737538051753
Midas,9,0,4,0.444444444444444,"2024-09-04 19:24:00Z","2024-09-04 19:31:00Z",1.33181131151441e-05
Middlebr,8,4,14,1.75,"2014-03-11 00:54:00Z","2014-03-15 21:11:00Z",0.0132743531200167
Middletonfamily,16,6,7,0.4375,"2015-01-08 00:35:00Z","2015-01-10 00:18:00Z",0.00544710806762315
Miel41,26,10,21,0.807692307692308,"2014-08-01 04:15:00Z","2014-08-03 03:50:05Z",0.00543204591520233
Mielesita,14,9,15,1.07142857142857,"2019-07-24 19:21:00Z","2019-07-24 19:50:00Z",5.51750385904149e-05
Mightymouse,1,1,3,3.0,"2011-04-22 12:52:00Z","2011-04-22 12:52:00Z",0.0
MiguelKelleyG,1,0,1,1.0,"2018-01-17 09:53:00Z","2018-01-17 09:53:00Z",0.0
Mikalaari,2,1,2,1.0,"2007-09-18 17:21:00Z","2007-09-18 17:24:00Z",5.70776221686847e-06
"Mike Crosby",8865,1982,5536,0.624478285391991,"2014-02-14 02:02:00Z","2015-11-02 14:56:00Z",1.71654109589067
"Mike Harrison",42,19,33,0.785714285714286,"2011-10-24 02:51:00Z","2021-09-23 18:01:00Z",9.92501902587533
"Mike Jackson",1,0,0,0.0,"2019-04-04 06:48:00Z","2019-04-04 06:48:00Z",0.0
"Mike d",2,1,0,0.0,"2014-01-29 22:08:00Z","2014-01-29 22:08:00Z",0.0
"Mike ross",42,10,16,0.380952380952381,"2013-03-31 02:59:00Z","2013-04-10 23:25:00Z",0.0297298325723267
Mike20169,146,44,76,0.520547945205479,"2011-05-13 23:58:00Z","2011-05-23 23:55:00Z",0.0273915525117557
Mike417,1,1,2,2.0,"2015-04-30 02:55:00Z","2015-04-30 02:55:00Z",0.0
Mike80911,66,66,138,2.09090909090909,"2017-02-27 00:45:00Z","2017-02-27 00:45:37Z",1.1732623185197e-06
Mike83,1,1,0,0.0,"2012-04-07 05:00:00Z","2012-04-07 05:00:00Z",0.0
MikeBlades,43,19,21,0.488372093023256,"2020-12-16 16:26:00Z","2021-01-05 17:15:00Z",0.0548877473359239
MikeD77,74,19,20,0.27027027027027,"2011-10-09 07:56:00Z","2011-10-10 02:54:00Z",0.00216514459645299
MikeDickerson,3,0,0,0.0,"2018-10-24 15:54:00Z","2018-10-24 15:57:00Z",5.70776221686847e-06
MikeJones,9,8,15,1.66666666666667,"2008-01-21 02:11:00Z","2008-01-21 02:23:00Z",2.28310501432582e-05
Mikedippel,504,456,432,0.857142857142857,"2009-12-19 21:12:00Z","2009-12-20 16:23:00Z",0.00218987823400187
Mikeduffy21,64,63,687,10.734375,"2014-08-29 16:19:00Z","2015-07-22 19:01:00Z",0.896198630136476
Mikedunntx,2159,2159,5774,2.67438628994905,"2007-10-14 18:07:00Z","2007-10-14 18:17:00Z",1.90258753320126e-05
Mikedurtnall,33,10,38,1.15151515151515,"2012-01-28 23:21:00Z","2012-01-29 00:27:00Z",0.000125570775150028
Mikej0125,116,113,157,1.35344827586207,"2014-11-05 22:58:00Z","2014-11-05 22:59:21Z",2.56849325274768e-06
Mikekib,217,171,630,2.90322580645161,"2009-09-12 14:48:00Z","2010-01-30 13:51:00Z",0.383453196347117
Mikekoenen,21,20,29,1.38095238095238,"2014-08-15 14:54:00Z","2014-08-15 14:54:00Z",0.0
Mikesilva,248,56,263,1.06048387096774,"2008-04-10 15:42:00Z","2008-04-22 17:03:00Z",0.0330308219175531
Mikeszlitkus,59,59,643,10.8983050847458,"2015-03-08 00:07:00Z","2015-03-08 00:08:01Z",1.93429702561196e-06
Miketaylor,8,0,1,0.125,"2013-03-04 04:23:00Z","2013-03-04 04:43:00Z",3.80517506640251e-05
Miketorbett,14,0,0,0.0,"2023-08-27 02:37:00Z","2023-08-27 02:39:12Z",4.18569280268395e-06
Mikewhite314,180,169,-1519,-8.43888888888889,"2007-08-17 00:10:00Z","2008-07-08 02:29:04Z",0.893415271435954
Mikewright,724,724,-303,-0.418508287292818,"2007-07-08 20:23:00Z","2007-07-08 20:26:00Z",5.70776221686847e-06
MikeyJim,21,8,38,1.80952380952381,"2016-09-21 22:56:00Z","2016-09-22 20:19:00Z",0.0024410197868535
Mikeyernst,4,4,133,33.25,"2013-07-23 12:22:00Z","2013-07-23 12:22:00Z",0.0
Mikkel,3380,3380,5362,1.58639053254438,"2007-11-14 12:25:00Z","2007-11-14 12:35:00Z",1.90258753320126e-05
Mikvan52,2,0,2,1.0,"2013-03-12 21:28:00Z","2013-03-12 21:28:00Z",0.0
Milchoice,9,0,2,0.222222222222222,"2009-06-18 15:58:00Z","2009-06-18 16:23:00Z",4.75646876921392e-05
Milehibuff,5,2,3,0.6,"2018-07-08 00:48:00Z","2018-07-08 00:49:00Z",1.90258740562282e-06
Milesmeyer,26,9,-21,-0.807692307692308,"2007-04-01 20:34:00Z","2010-10-21 21:54:00Z",3.55905631659042
MillerKuhn,4,0,0,0.0,"2012-02-19 15:30:00Z","2012-02-19 15:32:00Z",3.80517481124564e-06
Millerdhm,1,1,4,4.0,"2021-03-30 20:33:00Z","2021-03-30 20:33:00Z",0.0
Millermichael,1,1,0,0.0,"2012-09-16 15:12:00Z","2012-09-16 15:12:00Z",0.0
Milltear,114,30,42,0.368421052631579,"2014-04-10 13:25:00Z","2014-05-03 15:47:00Z",0.0632838660570448
Miltonoliver,5,0,0,0.0,"2021-06-22 20:26:00Z","2021-06-22 20:26:00Z",0.0
Mimijomama,5,3,7,1.4,"2021-12-30 18:34:00Z","2021-12-30 19:55:00Z",0.000154109588785939
Mindoro,8,6,10,1.25,"2018-07-08 23:40:00Z","2018-07-09 00:20:00Z",7.61035013280503e-05
Mini1275,1,0,1,1.0,"2018-01-25 23:25:00Z","2018-01-25 23:25:00Z",0.0
Minichillo,11,3,4,0.363636363636364,"2007-09-04 12:57:00Z","2007-09-04 13:09:00Z",2.28310501432582e-05
Minimutt,1,1,1,1.0,"2013-08-20 04:15:00Z","2013-08-20 04:15:00Z",0.0
Minkshalo,3,2,4,1.33333333333333,"2008-06-07 03:18:00Z","2008-06-07 03:22:00Z",7.61034962249129e-06
MinnRay,333,270,3820,11.4714714714715,"2009-06-06 09:10:00Z","2009-06-12 16:41:00Z",0.0172964231353508
"Miranda jansen",15,5,5,0.333333333333333,"2016-08-13 21:41:00Z","2016-08-13 22:12:00Z",5.89802121258762e-05
Miriam,1,1,4,4.0,"2007-09-12 13:36:00Z","2007-09-12 13:36:00Z",0.0
Mirko.grewing,1,1,1,1.0,"2008-11-03 17:21:00Z","2008-11-03 17:21:00Z",0.0
Miro131,155,155,-8,-0.0516129032258065,"2007-11-22 18:56:00Z","2007-11-22 18:57:09Z",2.18797526130938e-06
Miroslavw,117,34,34,0.290598290598291,"2013-12-26 18:53:00Z","2013-12-27 02:20:00Z",0.000850456620068991
Misha44,1,1,1,1.0,"2022-04-13 13:58:00Z","2022-04-13 13:58:00Z",0.0
Missbarb,21,10,6,0.285714285714286,"2007-10-04 08:43:00Z","2007-11-20 02:55:00Z",0.128105022832241
Missdawn,1042,1042,17595,16.8857965451056,"2015-07-23 02:30:00Z","2015-07-23 02:38:00Z",1.52207005207669e-05
Missgenealogy,1,1,-2,-2.0,"2007-11-17 02:50:00Z","2007-11-17 02:50:00Z",0.0
Mission2,544,544,-1064,-1.95588235294118,"2007-04-06 17:46:00Z","2007-04-06 17:48:00Z",3.80517481124564e-06
Missourichick,159,159,26,0.163522012578616,"2008-08-22 05:10:00Z","2008-08-22 05:10:21Z",6.65904571340509e-07
Missy1,2,1,4,2.0,"2013-04-30 04:12:00Z","2013-04-30 04:12:00Z",0.0
MisterCake,8,3,3,0.375,"2015-01-25 15:06:00Z","2015-01-26 05:14:00Z",0.00161339421565198
Mistey,3,2,3,1.0,"2022-05-20 19:54:00Z","2022-05-20 19:56:00Z",3.80517481124564e-06
Misticat57,8,3,6,0.75,"2011-09-05 20:09:00Z","2011-09-05 20:37:00Z",5.32724511847921e-05
"Misty cochren",2,1,1,0.5,"2015-09-24 02:49:00Z","2015-09-24 02:49:00Z",0.0
Mitcham1792,2,0,0,0.0,"2013-04-21 12:23:00Z","2013-04-21 12:26:00Z",5.70776221686847e-06
Mitchellhistory,4,2,4,1.0,"2013-05-11 02:45:00Z","2013-05-11 02:59:00Z",2.66362249545039e-05
Mitebmine,38,8,16,0.421052631578947,"2010-08-02 23:22:00Z","2013-11-28 19:15:00Z",3.32555745814302
Mittelstedt,297,53,140,0.471380471380471,"2008-12-12 21:55:00Z","2009-01-11 22:58:00Z",0.082311643834851
Mittens784,2228,2228,-111,-0.0498204667863555,"2007-11-11 13:23:00Z","2007-11-11 13:33:00Z",1.90258753320126e-05
Mitzymoo,250,186,2755,11.02,"2008-01-14 20:16:00Z","2012-05-12 21:54:00Z",4.3289535768649
MizAngel,6,2,2,0.333333333333333,"2013-10-31 21:34:00Z","2013-10-31 21:38:00Z",7.61034962249129e-06
MizLiv,14548,5127,2233,0.153491888919439,"2007-03-21 15:00:00Z","2014-02-25 16:44:00Z",6.93992389649893
Mizeguy,17,17,-12,-0.705882352941177,"2007-06-05 05:35:00Z","2007-06-05 05:35:00Z",0.0
Mizzminnie,55,18,-38,-0.690909090909091,"2008-03-06 16:49:00Z","2008-03-19 11:19:00Z",0.0349885844740353
Mjacks12,368,120,152,0.41304347826087,"2011-05-20 23:03:00Z","2011-05-28 22:41:00Z",0.0218759512937028
Mjackson,471,471,3448,7.32059447983015,"2010-11-26 17:00:00Z","2010-11-26 17:04:00Z",7.61034962249129e-06
Mjarnold,12,12,23,1.91666666666667,"2011-11-01 15:05:00Z","2011-11-01 16:01:00Z",0.0001065449010938
Mjashby,63,23,30,0.476190476190476,"2007-12-21 17:23:00Z","2007-12-21 19:53:00Z",0.00028538812742862
Mjbarnitz,5,3,6,1.2,"2009-11-20 04:05:00Z","2009-11-20 04:10:00Z",9.51293702811411e-06
Mjcarlson,6,2,6,1.0,"2014-03-06 20:12:00Z","2014-03-06 20:15:00Z",5.70776221686847e-06
Mjdabney,8,7,15,1.875,"2012-04-09 02:05:00Z","2021-06-19 21:07:00Z",9.20217275494735
Mjfee,26,2,2,0.0769230769230769,"2008-04-14 06:28:00Z","2008-05-02 07:03:00Z",0.0493816590574506
Mjflier,2,0,0,0.0,"2019-01-22 05:40:00Z","2019-01-22 05:40:00Z",0.0
Mjgormley,4,0,0,0.0,"2009-09-01 22:01:00Z","2009-09-01 22:01:00Z",0.0
Mjhouse72,224,220,10252,45.7678571428571,"2014-02-24 17:12:00Z","2014-02-25 02:56:00Z",0.00111111111122451
Mjivin,188,183,873,4.6436170212766,"2016-12-06 07:45:00Z","2016-12-06 07:46:50Z",3.48807733556996e-06
Mjjpearce,25,25,31,1.24,"2009-07-26 00:17:00Z","2009-07-26 00:17:00Z",0.0
Mjm1939,2,1,1,0.5,"2012-10-28 04:20:00Z","2012-10-28 04:20:00Z",0.0
Mjmanning,12,0,-3,-0.25,"2015-01-16 17:33:00Z","2015-01-16 17:45:00Z",2.28310501432582e-05
Mjmcara,179,171,315,1.75977653631285,"2008-12-11 02:32:00Z","2008-12-12 20:59:00Z",0.00484589041044859
Mjonthemove,334,329,4053,12.1347305389222,"2011-07-16 18:15:00Z","2011-07-17 15:20:00Z",0.0024067732122765
Mjpaden1216,7,4,7,1.0,"2010-08-15 02:43:00Z","2010-08-15 03:15:00Z",6.08828008072834e-05
Mjpatter,221,199,1085,4.90950226244344,"2009-05-09 15:47:00Z","2016-06-26 03:27:00Z",7.1355783866055
Mjrksc,10,3,2,0.2,"2012-08-06 08:34:00Z","2012-08-06 08:57:00Z",4.37595128808936e-05
Mjsnider,82,33,64,0.780487804878049,"2015-02-05 18:11:00Z","2016-01-09 01:15:00Z",0.924094368341341
Mjtaylor100,7,1,7,1.0,"2010-10-16 21:38:00Z","2010-10-16 22:12:00Z",6.4687975618529e-05
Mkbaumann,5,0,2,0.4,"2018-07-22 17:24:00Z","2018-07-22 17:31:00Z",1.33181118393598e-05
Mkbickers,29,4,7,0.241379310344828,"2011-01-15 21:36:00Z","2011-01-15 22:13:00Z",7.03957378353975e-05
Mkearney,15,13,447,29.8,"2009-04-28 02:38:00Z","2009-10-24 20:03:00Z",0.492399162861633
Mkelley,2,0,1,0.5,"2012-04-21 01:32:00Z","2012-04-21 01:32:00Z",0.0
Mkemp623,337,328,3533,10.4836795252226,"2015-12-03 14:28:00Z","2015-12-03 14:32:13Z",8.02257723391872e-06
Mkenny3661,1,1,1,1.0,"2012-07-06 01:52:00Z","2012-07-06 01:52:00Z",0.0
Mkimpton,4,4,8,2.0,"2021-01-27 16:57:00Z","2021-01-27 17:01:00Z",7.61035089827564e-06
Mkinney,5,3,5,1.0,"2019-10-29 03:39:00Z","2019-10-29 03:40:00Z",1.90258868140717e-06
Mkkelley27,2,2,3,1.5,"2013-08-18 16:27:00Z","2013-08-18 16:47:00Z",3.80517506640251e-05
Mkmiller60,10,4,6,0.6,"2012-04-29 04:28:00Z","2012-04-29 05:34:00Z",0.000125570776425812
Mksmith,131116,34373,478653,3.65060709600659,"2009-04-03 23:18:00Z","2025-07-01 18:49:00Z",16.2542827245052
Mkspies,3,0,0,0.0,"2010-12-11 01:27:00Z","2010-12-11 01:27:00Z",0.0
Mksteele,108,33,35,0.324074074074074,"2009-01-02 01:07:00Z","2009-01-03 03:44:00Z",0.00303843226794102
Mlalred,15,2,36,2.4,"2017-04-27 02:05:00Z","2017-04-27 02:52:00Z",8.942161316741e-05
Mlamping,4,1,4,1.0,"2020-08-11 19:24:00Z","2020-08-11 19:32:00Z",1.52207005207669e-05
Mlane,4,1,3,0.75,"2014-11-28 21:27:00Z","2014-11-29 16:39:00Z",0.00219178082268328
Mlarnold,64,19,23,0.359375,"2015-12-08 19:35:00Z","2015-12-08 21:11:26Z",0.000183472856368921
Mlatchu,476,473,1034,2.17226890756303,"2007-12-18 05:12:00Z","2007-12-18 14:28:00Z",0.00105783866003972
Mlbrown,10,2,6,0.6,"2011-05-30 02:18:00Z","2011-05-30 02:47:00Z",5.51750385904149e-05
Mlcd,17284,17284,1483,0.0858018977088637,"2007-04-07 23:21:00Z","2007-04-08 00:21:00Z",0.000114155250716291
Mletour,2,1,0,0.0,"2019-07-25 17:56:00Z","2019-07-25 17:56:00Z",0.0
Mlivingston77,10,3,5,0.5,"2010-08-21 19:44:00Z","2010-08-21 23:31:00Z",0.000431887366592068
Mlkgerb,3,0,-4,-1.33333333333333,"2013-01-21 10:10:00Z","2013-01-21 10:10:00Z",0.0
Mlmcquinn,11,0,4,0.363636363636364,"2014-10-09 00:40:00Z","2014-10-09 02:16:00Z",0.000182648401146066
Mlmetz5612,160,160,3874,24.2125,"2014-01-15 17:21:00Z","2014-03-04 16:29:00Z",0.131407914763597
Mlorfeld,1,1,2,2.0,"2008-12-29 16:23:00Z","2008-12-29 16:23:00Z",0.0
Mltreece,169,27,-70,-0.414201183431953,"2007-04-08 14:42:00Z","2019-12-03 12:54:00Z",12.6628082191788
Mm103,1029,144,2937,2.85422740524781,"2013-11-23 16:47:00Z","2021-08-01 21:26:00Z",7.69368150684829
Mmabra1,30,7,14,0.466666666666667,"2011-07-01 21:50:00Z","2011-07-01 22:18:00Z",5.32724511847921e-05
Mmaffitt,304,294,426,1.40131578947368,"2008-08-26 19:45:00Z","2015-03-14 14:25:00Z",6.55007610350133
Mmal526,1396,755,8063,5.77578796561605,"2010-03-01 03:58:00Z","2010-04-16 18:12:00Z",0.127652207001635
Mmarshall,26,14,28,1.07692307692308,"2007-09-12 21:43:00Z","2007-09-13 18:12:00Z",0.00233828006057094
Mmartineau,15,3,1,0.0666666666666667,"2007-03-12 04:53:00Z","2008-12-31 19:23:00Z",1.80987442922332
Mmaulin,864,264,4084,4.72685185185185,"2009-09-30 10:49:00Z","2009-10-24 22:35:00Z",0.0670966514450026
Mmbeal81,2,1,2,1.0,"2023-06-02 02:10:00Z","2023-06-02 02:10:00Z",0.0
Mmblack,11,1,2,0.181818181818182,"2021-11-06 11:52:00Z","2021-11-06 12:04:00Z",2.28310501432582e-05
Mmckaig1952,1,0,0,0.0,"2025-10-31 20:52:00Z","2025-10-31 20:52:00Z",0.0
Mmcmanness,1860,1849,9395,5.0510752688172,"2007-03-31 17:36:00Z","2007-04-07 21:39:00Z",0.0196404109581386
Mmeirow,197,197,487,2.47208121827411,"2012-01-12 02:24:00Z","2012-01-12 02:26:00Z",3.80517481124564e-06
Mmickelson,2023,2023,2899,1.4330202669303,"2007-03-28 14:57:00Z","2007-03-28 15:04:00Z",1.33181118393598e-05
Mmiersma,214,94,92,0.429906542056075,"2016-09-30 05:57:00Z","2016-10-10 05:58:00Z",0.0273991628613782
Mmiinch,3,0,0,0.0,"2007-09-10 23:24:00Z","2007-09-10 23:25:00Z",1.90258740562282e-06
Mmiller139,2,2,4,2.0,"2013-08-12 17:35:00Z","2013-08-12 17:37:00Z",3.80517481124564e-06
Mmillman,1,1,2,2.0,"2015-02-03 15:03:00Z","2015-02-03 15:03:00Z",0.0
Mmj,85,41,160,1.88235294117647,"2011-03-14 23:08:00Z","2011-06-07 10:26:00Z",0.231426940640205
Mmmhill,2,2,1,0.5,"2010-04-01 17:36:00Z","2010-04-01 17:42:00Z",1.14155244337369e-05
Mmre94,1162,1155,18678,16.0740103270224,"2012-05-22 01:05:00Z","2012-07-22 19:00:00Z",0.169168569253477
Mniska,1,1,2,2.0,"2023-04-02 18:54:00Z","2023-04-02 18:54:00Z",0.0
Mnj011,8,3,4,0.5,"2015-09-06 13:34:00Z","2015-09-09 19:58:00Z",0.00894977168932761
Mnorellana,10,4,6,0.6,"2021-09-02 13:17:00Z","2021-09-26 06:47:00Z",0.0650114155246889
Mnpugdog,5,0,1,0.2,"2013-02-16 04:20:00Z","2013-02-16 04:22:00Z",3.80517481124564e-06
Mnssolei,11,3,4,0.363636363636364,"2016-11-09 04:19:00Z","2016-11-12 14:27:00Z",0.00937595129370281
MoGen,2,0,0,0.0,"2023-05-18 14:08:00Z","2023-05-18 14:08:00Z",0.0
Mobarbq,27,1,20,0.740740740740741,"2014-03-28 15:14:00Z","2014-03-29 03:06:00Z",0.00135464231445365
Modussn,4,0,0,0.0,"2014-11-13 19:40:00Z","2014-11-13 19:41:00Z",1.90258740562282e-06
Moeitx,8,2,9,1.125,"2022-03-27 16:49:00Z","2022-03-27 19:55:00Z",0.000353881277858394
Moeller1961,29,9,7,0.241379310344828,"2011-09-06 22:12:00Z","2011-09-06 23:13:00Z",0.000116057839397698
Moepperly,1,1,2,2.0,"2007-09-15 14:48:00Z","2007-09-15 14:48:00Z",0.0
Moiraval,1,1,1,1.0,"2011-01-06 01:08:00Z","2011-01-06 01:08:00Z",0.0
Mojack03,51,18,156,3.05882352941176,"2010-07-27 14:11:00Z","2013-05-08 22:06:00Z",2.78446537290687
Mojoaxel,3,1,3,1.0,"2012-11-14 21:47:00Z","2012-11-14 22:40:00Z",0.000100837138876931
Mojopapa,44,44,511,11.6136363636364,"2017-01-29 03:05:00Z","2017-01-29 03:05:00Z",0.0
Moland,1,1,0,0.0,"2008-07-05 23:06:00Z","2008-07-05 23:06:00Z",0.0
Molleboon,17,7,8,0.470588235294118,"2012-04-23 19:29:00Z","2012-04-23 20:09:00Z",7.61035000522659e-05
MollyYoungs,53,18,38,0.716981132075472,"2014-11-26 01:40:00Z","2014-11-26 02:28:00Z",9.13242005730329e-05
Mollylin51,6,0,4,0.666666666666667,"2024-08-16 20:16:00Z","2024-08-16 20:16:00Z",0.0
Mollyrobertslane,2,0,3,1.5,"2011-08-11 19:25:00Z","2011-08-11 19:25:00Z",0.0
"Mom of Three",1,1,1,1.0,"2009-01-25 05:13:00Z","2009-01-25 05:13:00Z",0.0
Momajo54,7,4,3,0.428571428571429,"2007-09-11 13:45:00Z","2007-09-11 14:30:00Z",8.56164383561644e-05
Momaydlm,1,1,2,2.0,"2013-02-06 02:25:00Z","2013-02-06 02:25:00Z",0.0
Momdyce,13,7,10,0.769230769230769,"2017-06-09 03:02:00Z","2017-06-09 03:57:00Z",0.000104642313688177
Mommascotta,33,16,-103,-3.12121212121212,"2007-09-14 19:35:00Z","2007-09-14 20:02:00Z",5.13698637791692e-05
Momrlr,46,19,31,0.673913043478261,"2013-02-25 16:02:00Z","2015-09-02 21:40:00Z",2.51845129375946
Momthred,5,1,8,1.6,"2016-05-16 22:59:00Z","2016-05-16 23:03:00Z",7.61034962249129e-06
MonHan,10,0,0,0.0,"2015-08-05 00:06:00Z","2015-09-24 19:30:00Z",0.139200913241414
Mona,26,8,7,0.269230769230769,"2010-04-04 04:31:00Z","2010-04-04 04:55:00Z",4.56621002865164e-05
"Mona de Jong",1,0,1,1.0,"2014-10-08 12:08:00Z","2014-10-08 12:08:00Z",0.0
Moncat,2287,954,1015,0.443812855268911,"2011-11-21 17:13:00Z","2011-12-13 16:16:00Z",0.0601655251142403
Mongo109,1,1,1,1.0,"2018-03-07 13:52:00Z","2018-03-07 13:52:00Z",0.0
MoniPG,6,3,6,1.0,"2021-07-18 22:53:00Z","2021-07-18 23:03:00Z",1.90258753320126e-05
MonicaOemardi,3,2,3,1.0,"2018-07-01 17:33:00Z","2018-07-01 17:34:00Z",1.90258740562282e-06
Monicammot,4,2,5,1.25,"2011-12-14 19:37:00Z","2011-12-14 19:45:00Z",1.52206992449826e-05
Monkhouse,152,27,24,0.157894736842105,"2010-09-28 12:03:00Z","2010-09-28 16:46:00Z",0.000538432267685867
Monnettohio,1,1,2,2.0,"2010-11-24 20:03:00Z","2010-11-24 20:03:00Z",0.0
Montabell,5,2,3,0.6,"2011-07-06 04:26:00Z","2011-07-06 04:36:00Z",1.90258753320126e-05
"Montana Bill",3,1,0,0.0,"2012-03-02 19:10:00Z","2012-03-02 19:11:00Z",1.90258740562282e-06
MontanaBuck,7,4,7,1.0,"2012-06-20 12:23:00Z","2012-06-21 01:37:00Z",0.00151065449064521
Montanaanna,2,2,0,0.0,"2009-05-12 19:19:00Z","2009-05-12 19:20:00Z",1.90258740562282e-06
Moonflower,1,1,0,0.0,"2012-01-21 02:23:00Z","2012-01-21 02:23:00Z",0.0
Moonknight125,2462,6,-41,-0.0166531275385865,"2009-05-28 00:06:00Z","2009-06-10 21:31:00Z",0.0380612633178291
Moonmullins,7,1,29,4.14285714285714,"2011-01-23 07:37:03Z","2011-01-23 07:41:56Z",9.29096968819017e-06
Moonmystdragon,22,8,14,0.636363636363636,"2014-02-21 06:28:00Z","2016-01-03 07:11:00Z",1.86583523592108
Mooro612,17,2,5,0.294117647058824,"2013-02-20 05:35:00Z","2013-02-24 01:47:00Z",0.0105251141555914
Morag,28,11,17,0.607142857142857,"2018-08-28 02:08:00Z","2018-08-28 03:27:00Z",0.000150304413974693
"More confusion",183,183,4344,23.7377049180328,"2014-01-27 01:01:00Z","2014-01-27 01:03:00Z",3.80517608702999e-06
Morevasseur,4,3,27,6.75,"2009-12-11 02:16:00Z","2009-12-11 02:43:00Z",5.13698625033849e-05
Morfar,329,1,895,2.72036474164134,"2011-07-24 19:55:21Z","2013-05-30 09:02:00Z",1.85081173896483
Morrigen,4,3,4,1.0,"2011-04-21 17:44:00Z","2011-04-21 17:50:00Z",1.14155244337369e-05
Morrisdatter,213,210,218,1.02347417840376,"2008-06-01 07:17:00Z","2008-06-01 07:28:00Z",2.09284627376354e-05
Morrisjh,4,2,4,1.0,"2012-10-05 01:10:00Z","2012-10-05 01:17:00Z",1.33181131151441e-05
Morrisjhm,1,0,1,1.0,"2010-11-01 03:02:00Z","2010-11-01 03:02:00Z",0.0
Morrow1977,10,4,6,0.6,"2022-07-14 16:49:00Z","2022-07-14 16:59:00Z",1.90258753320126e-05
Morrowtx,2,0,0,0.0,"2021-09-15 17:29:00Z","2021-09-15 17:29:00Z",0.0
Mortenlud,68,68,137,2.01470588235294,"2013-06-18 00:53:00Z","2013-06-18 00:54:00Z",1.90258740562282e-06
Morynh,11,0,0,0.0,"2014-01-06 16:57:00Z","2014-01-06 17:15:00Z",3.42465758527795e-05
Moses57,16,3,6,0.375,"2021-11-20 19:58:00Z","2022-01-19 18:23:00Z",0.164202815830095
Mosey,11,5,11,1.0,"2022-02-09 08:48:00Z","2022-02-09 09:17:00Z",5.51750385904149e-05
Moskimo,3,1,2,0.666666666666667,"2012-05-14 21:41:50Z","2012-05-14 21:42:59Z",2.18797653709372e-06
Mossafini,1,1,6,6.0,"2024-01-29 03:13:00Z","2024-01-29 03:13:00Z",0.0
Motank2,163,54,98,0.601226993865031,"2011-08-27 22:41:00Z","2011-09-25 18:57:00Z",0.0790258751901454
Motheorf13blessings,47,18,122,2.59574468085106,"2018-09-01 12:19:58Z","2018-09-01 18:00:00Z",0.000646943175425268
Mothman,17,1,3,0.176470588235294,"2012-01-11 20:50:00Z","2012-01-11 22:14:00Z",0.000159817352278592
Motohays,483,62,729,1.50931677018634,"2012-11-05 04:03:00Z","2021-04-28 21:18:00Z",8.48416095890411
Moultriecreek,743,254,-228,-0.306864064602961,"2007-05-22 20:48:00Z","2013-08-10 10:51:00Z",6.2235216894978
Mousemeat26,4072,910,7144,1.75442043222004,"2013-01-28 20:20:00Z","2018-07-01 19:12:00Z",5.42452815829534
Moverton,17133,2907,55759,3.25447965913734,"2010-10-11 22:48:00Z","2019-11-02 23:47:00Z",9.06586567732085
Moxeeguy,1002,211,397,0.396207584830339,"2019-01-26 07:29:00Z","2022-01-30 16:34:00Z",3.01473554033429
Mparadiso29877,5,3,0,0.0,"2020-07-14 19:51:00Z","2020-07-14 21:10:00Z",0.000150304413974693
Mpchurilla,11,0,2,0.181818181818182,"2008-11-26 01:03:00Z","2013-08-19 11:17:00Z",4.73267503805101
Mpeets,51,11,60,1.17647058823529,"2012-03-12 13:59:00Z","2012-11-26 20:36:02Z",0.710344431759815
Mpegasus,33,33,362,10.969696969697,"2011-05-21 12:31:00Z","2011-05-21 12:32:00Z",1.90258740562282e-06
Mpenn1958,15,4,7,0.466666666666667,"2015-01-05 23:27:00Z","2016-01-20 21:58:00Z",1.04092656012165
Mperozziello,1192,1150,13622,11.4278523489933,"2008-09-21 18:52:00Z","2017-03-19 16:49:17Z",8.49565693176007
